Color_ID,Fecha,Label_ID,Skid,Job_ID,Product_ID,Primer_ID,Clear_ID,Resin_R1_PR,Resin_R2_PR,Hardener_R1_PR,Hardener_R2_PR,Resin_R1_BC,Resin_R2_BC,Resin_R3_BC,Resin_R4_BC,Resin_R5_BC,Resin_R6_BC,Resin_R1_CC,Resin_R2_CC,Resin_R3_CC,Resin_R4_CC,Hardener_R1_CC,Hardener_R2_CC,Hardener_R3_CC,Hardener_R4_CC,CO21,CO22,Week,Year,JobName,ColorName,Evaluacion
1,2021-01-11 15:32:02,1625835,92,29,590,1,1,229,229,22,22,135,133,130,137,174,173,108,107,103,107,49,49,46,49,28,29,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-26 10:28:41,1643233,143,29,590,1,1,229,229,22,22,135,133,131,137,176,172,108,106,102,106,49,49,49,49,33,37,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-16 11:53:45,1630764,166,29,590,1,1,229,228,22,21,135,132,131,137,176,173,109,105,101,108,49,49,49,49,26,28,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-16 06:32:51,1630531,41,29,590,1,1,229,231,22,22,135,133,131,138,177,171,110,107,102,107,49,49,49,49,39,42,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-27 07:29:12,1644040,29,29,590,1,1,231,229,22,22,135,132,131,136,177,173,109,106,102,107,49,49,49,49,31,38,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-14 21:50:08,1629159,17,29,590,1,1,231,230,22,22,134,133,131,137,178,173,107,107,101,106,49,49,49,49,26,27,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-10 02:41:06,1655102,77,29,590,1,1,231,230,22,22,133,133,130,136,177,173,109,105,101,107,49,49,49,49,31,36,6,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-14 18:59:13,1629042,78,29,590,1,1,231,227,22,21,135,134,131,137,176,172,109,105,102,108,49,49,46,49,26,27,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-26 13:10:22,1643347,69,29,590,1,1,230,228,22,21,135,133,131,136,177,171,108,107,101,107,49,49,49,49,25,30,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-14 16:01:41,1628928,89,29,590,1,1,230,230,22,22,134,133,131,136,177,171,106,107,101,106,49,49,49,49,953,31,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-22 23:37:24,1664898,11,29,590,1,1,230,231,22,22,134,132,131,137,175,173,109,105,102,106,49,49,49,49,32,37,8,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-23 22:07:38,1665808,52,29,590,1,1,268,269,26,26,166,158,131,136,177,172,122,154,103,107,56,73,46,49,27,33,8,2021,Difusor Tiguan,A1 Black Bic,1
1,2021-01-14 10:31:10,1628696,92,29,590,1,1,228,229,22,22,134,133,132,135,175,172,108,106,102,107,49,49,49,49,28,29,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-26 15:51:01,1643466,189,29,590,1,1,229,229,22,22,135,133,131,138,174,173,109,107,101,107,49,49,49,49,28,31,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-12 03:08:09,1626297,89,29,590,1,1,230,229,22,22,134,134,131,136,176,172,107,106,101,108,49,49,49,49,32,35,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-16 17:28:08,1630997,78,29,590,1,1,228,229,22,22,135,133,131,135,177,173,109,107,102,107,49,49,49,49,27,30,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-08 09:42:49,1653489,136,29,590,1,1,268,267,26,26,135,132,131,135,178,172,109,106,101,107,49,49,49,49,36,42,6,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-16 06:33:56,1630532,188,29,590,1,1,230,228,22,22,135,133,131,135,177,173,107,106,102,107,49,49,49,49,39,42,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-15 20:47:01,1659500,20,29,590,1,1,230,229,22,22,135,133,131,135,177,172,109,106,102,107,49,49,49,49,30,35,7,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-08 12:13:58,1653604,136,29,590,1,1,229,268,22,26,135,131,131,137,175,173,107,107,102,107,49,49,49,49,42,39,6,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-13 12:43:18,1627779,17,29,590,1,1,232,230,22,22,134,132,131,137,177,172,107,122,103,107,49,37,49,49,33,37,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-27 04:28:55,1643923,143,29,590,1,1,266,266,26,26,135,133,131,137,176,173,109,107,103,108,49,49,46,49,34,39,4,2021,Difusor Tiguan,A1 Black Bic,1
1,2021-01-28 05:42:56,1644959,175,29,590,1,1,231,230,22,22,135,133,131,136,179,174,109,106,102,107,49,49,49,49,39,44,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-12 02:55:57,1626289,39,29,590,1,1,230,230,22,22,135,134,131,136,175,172,109,106,102,107,49,49,49,49,29,32,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-21 23:55:25,1639926,185,29,590,1,1,231,228,22,22,135,133,131,136,178,172,108,107,103,107,49,49,46,49,28,33,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-08 09:41:37,1653488,172,29,590,1,1,229,229,22,22,134,133,131,138,176,173,107,107,103,107,49,49,46,49,37,43,6,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-15 16:59:45,1629963,89,29,590,1,1,230,231,22,22,134,133,131,137,176,173,110,106,102,107,49,49,49,49,27,30,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-21 23:56:40,1639927,81,29,590,1,1,228,231,22,22,134,132,131,136,176,170,108,107,103,108,49,49,46,49,28,33,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-11 07:13:51,1625491,78,29,590,1,1,231,228,22,22,134,133,131,137,176,172,108,107,103,107,49,49,46,49,28,30,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-25 18:02:43,1642546,189,29,590,1,1,229,228,22,22,135,133,131,135,176,172,107,108,102,106,49,49,49,49,27,27,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-22 23:25:18,1664896,44,29,590,1,1,231,229,22,22,134,134,132,138,176,172,110,105,103,106,49,49,46,49,32,37,8,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-29 06:08:49,1645993,143,29,590,1,1,231,228,22,22,134,133,132,137,176,172,108,106,101,107,49,49,49,49,28,33,5,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-15 19:33:28,1630076,92,29,590,1,1,229,231,22,22,134,133,131,138,173,173,109,107,101,107,49,49,49,49,33,35,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-18 22:18:44,1662590,69,29,590,1,1,230,231,22,22,134,133,131,138,175,172,109,106,101,107,49,49,49,49,27,29,7,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-26 15:43:22,1643461,134,29,590,1,1,231,230,22,22,135,132,132,138,176,173,107,106,101,106,49,49,49,49,26,29,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-12 02:47:38,1626285,44,29,590,1,1,230,231,22,22,134,133,130,137,175,172,110,107,102,107,49,49,49,49,30,33,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-14 21:47:35,1629157,78,29,590,1,1,230,231,22,22,135,132,131,136,177,172,108,107,103,107,49,49,46,49,26,27,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-12 02:57:16,1626290,41,29,590,1,1,229,229,22,22,134,133,132,136,178,174,123,116,101,108,59,56,49,49,30,32,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-16 17:27:02,1630996,92,29,590,1,1,230,229,22,22,134,133,131,136,177,172,109,106,101,106,49,49,49,49,26,30,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-17 07:35:40,1660883,184,29,590,1,1,230,229,22,22,134,132,131,136,177,170,109,106,101,107,49,49,49,49,30,36,7,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-16 06:41:13,1630538,89,29,590,1,1,267,269,26,26,135,133,130,135,176,172,120,122,101,108,37,37,49,49,38,40,3,2021,Difusor Tiguan,A1 Black Bic,1
1,2021-01-13 12:42:07,1627778,89,29,590,1,1,230,228,22,22,135,133,131,136,176,172,108,107,102,107,49,49,49,49,33,37,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-20 10:15:47,1633968,150,29,590,1,1,230,229,22,22,135,133,131,137,175,173,109,107,101,108,49,49,49,49,38,44,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-05 15:04:46,1651358,142,29,590,1,1,230,230,22,22,134,133,131,137,176,172,108,106,102,108,49,49,49,49,24,29,6,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-18 17:03:59,1662377,111,29,590,1,1,230,228,22,21,135,133,131,136,176,172,108,106,101,108,49,49,49,49,23,26,7,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-21 23:53:03,1639924,150,29,590,1,1,231,229,22,22,134,133,131,135,174,173,108,107,103,107,49,49,49,49,28,31,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-14 04:42:41,1628465,119,29,590,1,1,231,228,22,22,135,133,131,136,175,171,108,106,101,107,49,49,49,49,60,38,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-16 06:35:21,1630533,180,29,590,1,1,228,230,21,22,134,133,131,135,177,172,109,107,101,108,49,49,49,49,39,43,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-25 04:14:31,1641964,134,29,590,1,1,228,230,22,22,134,133,131,136,175,174,107,106,101,108,49,49,49,49,27,30,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-23 08:21:45,1665245,39,29,590,1,1,230,229,22,22,142,132,131,138,175,172,108,106,103,107,49,49,46,49,33,39,8,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-12 02:52:40,1626288,133,29,590,1,1,230,232,22,22,135,133,130,137,176,170,110,107,103,108,49,49,46,49,29,32,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-12 02:51:29,1626287,11,29,590,1,1,230,230,22,22,134,132,131,136,177,171,109,106,103,107,49,49,49,49,30,32,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-27 01:58:03,1643815,104,29,590,1,1,228,229,22,22,134,133,130,136,176,173,108,106,101,107,49,49,49,49,27,30,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-26 04:59:29,1643003,143,29,590,1,1,230,230,22,22,133,133,131,136,177,172,108,107,101,108,49,49,49,49,74,30,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-21 23:59:06,1639929,108,29,590,1,1,231,229,22,22,135,132,131,137,175,172,110,106,102,107,49,49,49,49,28,32,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-15 02:53:44,1629384,166,29,590,1,1,230,230,22,22,134,132,131,136,175,170,107,106,101,107,49,49,49,49,33,34,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-04 05:53:16,1649905,71,29,590,1,1,229,232,22,22,135,132,131,138,176,173,107,106,101,106,49,49,49,49,45,42,5,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-18 17:02:48,1662376,184,29,590,1,1,229,229,22,22,135,133,132,136,176,172,109,106,101,108,49,49,49,49,23,26,7,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-22 02:30:15,1640042,81,29,590,1,1,229,231,22,22,135,132,131,136,175,173,109,107,102,106,49,49,49,49,27,33,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-03 08:48:45,1649104,142,29,590,1,1,230,230,22,22,134,133,131,134,176,171,109,106,101,106,49,49,49,49,35,40,5,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-05 15:05:57,1651359,34,29,590,1,1,231,229,22,22,135,133,131,137,176,173,109,106,103,108,49,49,49,49,25,29,6,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-18 17:05:10,1662378,2,29,590,1,1,230,230,22,22,135,133,130,137,177,173,107,106,103,108,49,49,49,49,24,26,7,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-18 13:05:18,1631772,150,29,590,1,1,228,229,21,22,134,132,130,136,175,172,109,107,101,107,49,49,49,49,34,38,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-16 17:25:57,1630995,119,29,590,1,1,230,230,22,22,134,133,130,136,176,172,109,106,101,107,49,49,49,49,32,30,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-30 06:30:03,1647025,18,29,590,1,1,267,267,26,26,135,133,130,137,175,172,108,106,102,108,49,49,49,49,28,33,5,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-22 02:26:42,1640039,150,29,590,1,1,230,230,22,22,135,133,131,137,176,173,109,107,101,107,49,49,49,49,26,33,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-16 06:38:50,1630536,92,29,590,1,1,231,229,22,22,135,133,130,137,175,172,108,106,102,107,49,49,49,49,38,41,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-16 06:40:02,1630537,78,29,590,1,1,229,230,22,22,134,132,131,137,175,172,108,104,103,107,49,49,46,49,38,42,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-27 10:12:49,1644153,143,29,590,1,1,229,229,22,22,135,132,131,136,176,171,108,106,103,108,49,49,46,49,33,40,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-25 23:43:09,1642772,69,29,590,1,1,228,228,21,22,134,133,130,135,177,173,109,107,101,107,49,49,49,49,30,37,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-20 13:01:03,1634083,150,29,590,1,1,229,228,22,22,134,133,131,137,175,172,110,107,101,107,49,49,49,49,26,31,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-13 12:39:45,1627776,92,29,590,1,1,230,228,22,21,135,133,131,136,176,172,109,106,102,108,49,49,49,49,35,37,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-05 14:56:29,1651351,12,29,590,1,1,231,230,22,22,134,133,131,135,177,171,102,95,101,106,49,43,49,49,26,27,6,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-09 02:56:03,1654180,91,29,590,1,1,230,230,22,22,134,132,131,136,177,172,109,107,102,107,49,49,49,49,26,31,6,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-25 23:44:14,1642773,143,29,590,1,1,230,230,22,22,134,132,130,136,177,171,109,105,102,107,49,49,49,49,30,37,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-26 04:48:45,1643002,69,29,590,1,1,229,230,22,22,135,132,130,137,176,172,109,106,102,106,49,49,49,49,27,30,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-17 13:19:51,1661113,184,29,590,1,1,231,230,22,22,134,132,130,138,174,172,109,106,102,106,49,49,49,49,24,31,7,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-22 02:27:52,1640040,30,29,590,1,1,232,230,22,22,134,132,131,136,177,172,109,107,101,107,49,49,49,49,26,33,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-16 06:37:40,1630535,119,29,590,1,1,230,230,22,22,135,133,131,136,177,172,109,106,102,106,49,49,49,49,38,41,3,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-11 07:12:40,1625490,92,29,590,1,1,230,230,22,22,135,133,132,137,177,171,108,107,101,107,49,49,49,49,28,30,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-12 03:06:54,1626296,78,29,590,1,1,231,230,22,22,134,132,131,136,177,173,110,105,101,106,49,49,49,49,31,34,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-26 10:31:55,1643236,189,29,590,1,1,229,229,22,22,134,132,131,137,176,172,108,106,101,107,49,49,49,49,30,36,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-15 20:48:07,1659501,62,29,590,1,1,230,230,22,22,135,132,142,137,176,174,108,106,102,108,49,49,49,49,30,36,7,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-26 10:29:50,1643234,175,29,590,1,1,228,229,22,22,134,132,131,137,175,173,110,108,103,107,49,49,49,49,31,37,4,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-29 06:09:53,1645994,175,29,590,1,1,231,229,22,22,135,133,131,136,176,172,109,106,101,107,49,49,49,49,28,31,5,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-01-13 12:40:56,1627777,78,29,590,1,1,230,230,22,22,134,133,130,137,177,171,109,107,101,107,49,49,49,49,34,37,2,2021,Difusor Tiguan,A1 Black Bic,0
1,2021-02-11 08:39:02,1656884,172,29,590,1,1,232,230,22,22,134,133,131,136,176,172,109,106,103,107,49,49,46,49,28,34,6,2021,Difusor Tiguan,A1 Black Bic,0
2,2021-01-11 09:15:54,1625581,81,26,1167,1,1,213,213,20,20,106,113,198,214,223,227,83,81,149,154,36,39,69,73,43,46,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-29 05:13:18,1645952,35,26,1167,1,1,216,212,20,20,106,114,197,217,224,229,85,87,154,161,39,39,73,79,55,64,5,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-29 05:14:31,1645953,182,26,1167,1,1,213,214,20,20,106,115,197,216,223,229,87,86,154,162,39,39,73,76,56,61,5,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-11 09:17:07,1625582,128,26,1167,1,1,214,212,20,20,107,112,197,215,223,227,83,81,149,150,36,39,69,73,43,46,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 23:15:03,1627240,49,26,1167,1,1,213,212,20,20,105,113,196,213,225,227,83,81,147,152,36,39,69,73,60,62,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-11 09:14:43,1625580,185,26,1167,1,1,213,212,20,20,105,113,199,213,223,228,81,83,149,152,39,36,69,73,46,46,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-14 00:31:10,1628300,2,26,1167,1,1,214,214,20,20,105,114,198,214,223,228,82,81,148,151,36,39,69,73,55,56,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 04:35:11,1626362,51,26,1167,1,1,214,214,20,20,116,109,197,213,224,227,83,64,147,153,36,29,69,73,67,68,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-13 20:00:54,1628101,125,26,1167,1,1,251,253,24,24,106,113,198,214,223,229,83,82,148,150,36,39,69,73,49,51,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-21 07:12:18,1634836,129,26,1167,1,1,213,212,20,20,105,113,197,215,221,227,81,81,149,152,39,39,69,73,51,57,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 04:33:16,1626361,120,26,1167,1,1,215,213,20,20,106,114,198,213,224,228,81,82,150,151,39,39,69,73,67,69,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-13 19:59:42,1628100,179,26,1167,1,1,214,216,20,20,105,113,198,215,224,228,82,83,149,152,39,36,69,73,50,52,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-26 09:11:28,1643178,11,26,1167,1,1,215,212,20,20,106,114,197,216,223,228,86,87,153,163,39,39,73,76,44,48,4,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 04:32:07,1626360,96,26,1167,1,1,213,215,20,20,105,114,197,214,224,229,81,81,149,153,39,39,69,73,69,70,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-25 03:51:15,1641947,37,26,1167,1,1,214,212,20,20,105,114,198,217,222,227,83,84,149,156,36,39,69,73,45,49,4,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 21:18:39,1627151,96,26,1167,1,1,214,212,20,20,106,113,197,214,223,227,81,83,147,155,39,36,73,73,47,49,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 21:17:34,1627150,2,26,1167,1,1,214,214,20,20,105,113,198,214,223,227,83,81,148,152,36,39,69,73,43,47,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-11 09:22:04,1625586,148,26,1167,1,1,215,214,20,20,82,79,198,215,224,228,81,82,147,151,39,39,73,73,44,45,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 04:28:15,1626357,184,26,1167,1,1,215,213,20,20,106,112,197,214,223,228,81,81,147,154,39,39,69,73,69,81,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-20 14:59:54,1634173,111,26,1167,1,1,215,211,20,20,105,113,197,215,223,227,81,83,149,153,39,36,69,73,42,49,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-20 09:26:52,1633947,51,26,1167,1,1,213,214,20,20,106,113,199,214,223,227,81,82,148,153,39,39,69,73,62,67,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-18 22:07:30,1632161,170,26,1167,1,1,214,213,20,20,105,113,198,214,223,227,81,81,150,152,39,39,69,73,42,47,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-11 09:18:18,1625583,108,26,1167,1,1,212,214,20,20,105,114,197,215,223,228,83,81,150,151,36,39,69,73,44,47,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-26 20:17:51,1643615,50,26,1167,1,1,214,213,20,20,106,114,197,217,223,228,86,86,156,163,39,39,73,76,46,52,4,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 23:19:49,1627244,68,26,1167,1,1,215,213,20,20,105,112,197,213,224,226,81,82,148,152,39,39,73,73,59,62,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-16 08:36:04,1630629,108,26,1167,1,1,214,213,20,20,105,112,198,214,224,227,81,82,147,153,39,39,69,73,56,60,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-15 05:20:43,1629476,185,26,1167,1,1,213,212,20,20,106,114,198,213,223,228,81,81,146,152,39,39,69,73,62,64,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-26 09:12:40,1643179,133,26,1167,1,1,214,212,20,20,106,115,197,217,225,229,86,86,156,161,39,39,73,79,46,52,4,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-18 22:08:34,1632162,32,26,1167,1,1,213,213,20,20,106,113,197,213,223,228,81,81,149,151,39,39,69,73,43,48,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 23:18:39,1627243,9,26,1167,1,1,214,212,20,20,105,113,198,214,224,228,83,83,148,154,36,36,69,73,59,64,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-18 14:01:08,1631814,33,26,1167,1,1,213,213,20,20,172,172,199,214,224,228,107,113,150,149,53,53,69,73,50,53,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-11 09:20:42,1625585,125,26,1167,1,1,215,213,20,20,107,112,198,214,223,228,81,81,149,150,39,39,69,73,41,46,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-18 22:09:39,1632163,90,26,1167,1,1,213,213,20,20,106,112,197,213,224,226,83,83,150,152,36,36,69,73,45,49,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-14 00:26:51,1628296,20,26,1167,1,1,215,213,20,20,106,113,196,213,223,229,81,81,149,153,39,39,69,73,48,52,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-26 09:09:06,1643176,44,26,1167,1,1,212,213,20,20,106,114,198,217,224,227,84,86,156,162,39,39,73,79,47,55,4,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-18 22:10:45,1632164,140,26,1167,1,1,215,212,20,20,101,98,198,215,224,227,68,64,148,150,29,29,69,73,46,51,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-20 09:20:15,1633942,184,26,1167,1,1,215,215,20,20,106,114,198,213,223,227,82,81,149,151,36,39,69,73,59,67,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 23:21:10,1627245,18,26,1167,1,1,214,214,20,20,106,113,198,214,223,227,78,81,149,150,36,39,69,73,58,64,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 21:19:43,1627152,120,26,1167,1,1,215,214,20,20,144,146,198,215,224,229,105,81,149,152,49,39,69,73,45,48,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-29 10:32:03,1646182,35,26,1167,1,1,215,212,20,20,105,113,197,216,224,228,86,86,153,161,39,39,73,76,48,54,5,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-02-16 02:25:09,1659709,49,26,1167,1,1,216,212,20,20,106,116,198,216,224,230,87,87,148,152,39,39,73,73,54,60,7,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-20 09:22:33,1633943,111,26,1167,1,1,253,250,24,24,107,114,198,215,224,228,83,81,148,152,36,39,69,73,59,65,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 23:16:13,1627241,164,26,1167,1,1,211,215,20,20,106,112,197,213,223,228,83,82,146,152,36,39,69,73,59,63,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-02-18 08:57:52,1662061,128,26,1167,1,1,213,214,20,20,107,115,198,217,225,231,81,81,140,141,39,36,66,69,73,78,7,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-22 05:01:06,1640100,136,26,1167,1,1,214,214,20,20,106,113,198,214,225,228,82,82,147,153,39,39,69,73,57,63,4,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-20 09:19:10,1633941,62,26,1167,1,1,214,212,20,20,105,113,198,214,223,227,82,81,148,152,39,39,69,73,57,65,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-12 23:17:31,1627242,112,26,1167,1,1,215,217,20,20,105,113,197,215,223,228,82,81,147,153,39,39,73,73,58,61,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-11 23:33:27,1626158,108,26,1167,1,1,213,213,20,20,106,113,197,214,223,228,83,82,149,154,36,39,69,73,52,55,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-02-22 19:05:43,1664700,87,26,1167,1,1,214,213,20,20,108,115,202,215,227,227,83,82,145,150,36,36,69,69,43,51,8,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-02-22 19:06:54,1664701,79,26,1167,1,1,214,214,20,20,107,116,202,216,225,229,81,82,146,149,39,36,69,73,44,52,8,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-15 09:34:56,1629660,18,26,1167,1,1,214,210,20,20,106,113,198,215,224,229,98,82,149,149,46,39,69,73,48,51,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-22 05:02:17,1640101,91,26,1167,1,1,213,213,20,20,105,114,198,215,223,229,82,83,150,151,39,39,69,73,57,64,4,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-22 05:04:41,1640103,77,26,1167,1,1,214,215,20,20,155,148,196,213,224,226,97,81,147,151,46,39,69,73,55,61,4,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-20 09:27:58,1633948,177,26,1167,1,1,213,212,20,20,93,78,198,215,224,227,52,54,147,150,23,23,69,73,54,63,3,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-14 00:29:00,1628298,184,26,1167,1,1,215,213,20,20,106,113,198,215,224,228,82,83,146,152,36,36,69,73,52,54,2,2021,RB Tiguan (Solid),0Q Pure White,0
2,2021-01-14 00:30:10,1628299,111,26,1167,1,1,215,213,20,20,106,113,197,213,222,227,82,82,148,151,39,39,69,73,55,54,2,2021,RB Tiguan (Solid),0Q Pure White,0
